time,DAC_vld,Tx_1bit,Tx_vld,Rx_1bit,Rx_tdata_1,Rx_tdata_0,Rx_tvalid,Rx_tlast,Rx_tuser
32452,1,0,0,0,0,0,0,0,1
32456,1,0,0,0,0,0,0,0,1
32460,1,0,0,0,0,0,0,0,1
32464,1,0,0,0,0,0,0,0,1
32468,1,0,0,0,0,0,0,0,1
32472,1,0,0,0,0,0,0,0,1
32476,1,0,0,0,0,0,0,0,1
32480,1,0,0,0,0,0,0,0,1
32484,1,0,0,0,0,0,0,0,1
32488,1,0,0,0,0,0,0,0,1
32492,1,0,0,0,0,0,0,0,1
32496,1,0,0,0,0,0,0,0,1
32500,1,0,0,0,0,0,0,0,1
32504,1,0,0,0,0,0,0,0,1
32508,1,0,0,0,0,0,0,0,1
32512,1,0,0,0,0,0,0,0,1
32516,1,0,0,0,0,0,0,0,1
32520,1,0,0,0,0,0,0,0,1
32524,1,0,0,0,0,0,0,0,1
32528,1,0,0,0,0,0,0,0,1
32532,1,0,0,0,0,0,0,0,1
32536,1,0,0,0,0,0,0,0,1
32540,1,0,0,0,0,0,0,0,1
32544,1,0,0,0,0,0,0,0,1
32548,1,0,0,0,0,0,0,0,1
32552,1,0,0,0,0,0,0,0,1
32556,1,0,0,0,0,0,0,0,1
32560,1,0,0,0,0,0,0,0,1
32564,1,0,0,0,0,0,0,0,1
32568,1,0,0,0,0,0,0,0,1
32572,1,0,0,0,0,0,0,0,1
32576,1,0,0,0,0,0,0,0,1
32580,1,0,0,0,0,0,0,0,1
32584,1,0,0,0,0,0,0,0,1
32588,1,0,0,0,0,0,0,0,1
32592,1,0,0,0,0,0,0,0,1
32596,1,0,0,0,0,0,0,0,1
32600,1,0,0,0,0,0,0,0,1
32604,1,0,0,0,0,0,0,0,1
32608,1,0,0,0,0,0,0,0,1
32612,1,0,0,0,0,0,0,0,1
32616,1,0,0,0,0,0,0,0,1
32620,1,0,0,0,0,0,0,0,1
32624,1,0,0,0,0,0,0,0,1
32628,1,0,0,0,0,0,0,0,1
32632,1,0,0,0,0,0,0,0,1
32636,1,0,0,0,0,0,0,0,1
32640,1,0,0,0,0,0,0,0,1
32644,1,0,0,0,0,0,0,0,1
32648,1,0,0,0,0,0,0,0,1
32652,1,0,0,0,0,0,0,0,1
32656,1,0,0,0,0,0,0,0,1
32660,1,0,0,0,0,0,0,0,1
32664,1,0,0,0,0,0,0,0,1
32668,1,0,0,0,0,0,0,0,1
32672,1,0,0,0,0,0,0,0,1
32676,1,0,0,0,0,0,0,0,1
32680,1,0,0,0,0,0,0,0,1
32684,1,0,0,0,0,0,0,0,1
32688,1,0,0,0,0,0,0,0,1
32692,1,0,0,0,0,0,0,0,1
32696,1,0,0,0,0,0,0,0,1
32700,1,0,0,0,0,0,0,0,1
32704,1,0,0,0,0,0,0,0,1
32708,1,0,0,0,0,0,0,0,1
32712,1,0,0,0,0,0,0,0,1
32716,1,0,0,0,0,0,0,0,1
32720,1,0,0,0,0,0,0,0,1
32724,1,0,0,0,0,0,0,0,1
32728,1,0,0,0,0,0,0,0,1
32732,1,0,0,0,0,0,0,0,1
32736,1,0,0,0,0,0,0,0,1
32740,1,0,0,0,0,0,0,0,1
32744,1,0,0,0,0,0,0,0,1
32748,1,0,0,0,0,0,0,0,1
32752,1,0,0,0,0,0,0,0,1
32756,1,0,0,0,0,0,0,0,1
32760,1,0,0,0,0,0,0,0,1
32764,1,0,0,0,0,0,0,0,1
32768,1,0,0,0,0,0,0,0,1
32772,1,0,0,0,0,0,0,0,1
32776,1,0,0,0,0,0,0,0,1
32780,1,0,0,0,0,0,0,0,1
32784,1,0,0,0,0,0,0,0,1
32788,1,0,0,0,0,0,0,0,1
32792,1,0,0,0,0,0,0,0,1
32796,1,0,0,0,0,0,0,0,1
32800,1,0,0,0,0,0,0,0,1
32804,1,0,0,0,0,0,0,0,1
32808,1,0,0,0,0,0,0,0,1
32812,1,0,0,0,0,0,0,0,1
32816,1,0,0,0,0,0,0,0,1
32820,1,0,0,0,0,0,0,0,1
32824,1,0,0,0,0,0,0,0,1
32828,1,0,0,0,0,0,0,0,1
32832,1,0,0,0,0,0,0,0,1
32836,1,0,0,0,0,0,0,0,1
32840,1,0,0,0,0,0,0,0,1
32844,1,0,0,0,0,0,0,0,1
32848,1,0,0,0,0,0,0,0,1
32852,1,0,0,0,0,0,0,0,1
32856,1,0,0,0,0,0,0,0,1
32860,1,0,0,0,0,0,0,0,1
32864,1,0,0,0,0,0,0,0,1
32868,1,0,0,0,0,0,0,0,1
32872,1,0,0,0,0,0,0,0,1
32876,1,0,0,0,0,0,0,0,1
32880,1,0,0,0,0,0,0,0,1
32884,1,0,0,0,0,0,0,0,1
32888,1,0,0,0,0,0,0,0,1
32892,1,0,0,0,0,0,0,0,1
32896,1,0,0,0,0,0,0,0,1
32900,1,0,0,0,0,0,0,0,1
32904,1,0,0,0,0,0,0,0,1
32908,1,0,0,0,0,0,0,0,1
32912,1,0,0,0,0,0,0,0,1
32916,1,0,0,0,0,0,0,0,1
32920,1,0,0,0,0,0,0,0,1
32924,1,0,0,0,0,0,0,0,1
32928,1,0,0,0,0,0,0,0,1
32932,1,0,0,0,0,0,0,0,1
32936,1,0,0,0,0,0,0,0,1
32940,1,0,0,0,0,0,0,0,1
32944,1,0,0,0,0,0,0,0,1
32948,1,0,0,0,0,0,0,0,1
32952,1,0,0,0,0,0,0,0,1
32956,1,0,0,0,0,0,0,0,1
32960,1,0,0,0,0,0,0,0,1
32964,1,0,0,0,0,0,0,0,1
32968,1,0,0,0,0,0,0,0,1
32972,1,0,0,0,0,0,0,0,1
32976,1,0,0,0,0,0,0,0,1
32980,1,0,0,0,0,0,0,0,1
32984,1,0,0,0,0,0,0,0,1
32988,1,0,0,0,0,0,0,0,1
32992,1,0,0,0,0,0,0,0,1
32996,1,0,0,0,0,0,0,0,1
33000,1,0,0,0,0,0,0,0,1
33004,1,0,0,0,0,0,0,0,1
33008,1,0,0,0,0,0,0,0,1
33012,1,0,0,0,0,0,0,0,1
33016,1,0,0,0,0,0,0,0,1
33020,1,0,0,0,0,0,0,0,1
33024,1,0,0,0,0,0,0,0,1
33028,1,0,0,0,0,0,0,0,1
33032,1,0,0,0,0,0,0,0,1
33036,1,0,0,0,0,0,0,0,1
33040,1,0,0,0,0,0,0,0,1
33044,1,0,0,0,0,0,0,0,1
33048,1,0,0,0,0,0,0,0,1
33052,1,0,0,0,0,0,0,0,1
33056,1,0,0,0,0,0,0,0,1
33060,1,0,0,0,0,0,0,0,1
33064,1,0,0,0,0,0,0,0,1
33068,1,0,0,0,0,0,0,0,1
33072,1,0,0,0,0,0,0,0,1
33076,1,0,0,0,0,0,0,0,1
33080,1,0,0,0,0,0,0,0,1
33084,1,0,0,0,0,0,0,0,1
33088,1,0,0,0,0,0,0,0,1
33092,1,0,0,0,0,0,0,0,1
33096,1,0,0,0,0,0,0,0,1
33100,1,0,0,0,0,0,0,0,1
33104,1,0,0,0,0,0,0,0,1
33108,1,0,0,0,0,0,0,0,1
33112,1,0,0,0,0,0,0,0,1
33116,1,0,0,0,0,0,0,0,1
33120,1,0,0,0,0,0,0,0,1
33124,1,0,0,0,0,0,0,0,1
33128,1,0,0,0,0,0,0,0,1
33132,1,0,0,0,0,0,0,0,1
33136,1,0,0,0,0,0,0,0,1
33140,1,0,0,0,0,0,0,0,1
33144,1,0,0,0,0,0,0,0,1
33148,1,0,0,0,0,0,0,0,1
33152,1,0,0,0,0,0,0,0,1
33156,1,0,0,0,0,0,0,0,1
33160,1,0,0,0,0,0,0,0,1
33164,1,0,0,0,0,0,0,0,1
33168,1,0,0,0,0,0,0,0,1
33172,1,0,0,0,0,0,0,0,1
33176,1,0,0,0,0,0,0,0,1
33180,1,0,0,0,0,0,0,0,1
33184,1,0,0,0,0,0,0,0,1
33188,1,0,0,0,0,0,0,0,1
33192,1,0,0,0,0,0,0,0,1
33196,1,0,0,0,0,0,0,0,1
33200,1,0,0,0,0,0,0,0,1
33204,1,0,0,0,0,0,0,0,1
33208,1,0,0,0,0,0,0,0,1
33212,1,0,0,0,0,0,0,0,1
33216,1,0,0,0,0,0,0,0,1
33220,1,0,0,0,0,0,0,0,1
33224,1,0,0,0,0,0,0,0,1
33228,1,0,0,0,0,0,0,0,1
33232,1,0,0,0,0,0,0,0,1
33236,1,0,0,0,0,0,0,0,1
33240,1,0,0,0,0,0,0,0,1
33244,1,0,0,0,0,0,0,0,1
33248,1,0,0,0,0,0,0,0,1
33252,1,0,0,0,0,0,0,0,1
33256,1,0,0,0,0,0,0,0,1
33260,1,0,0,0,0,0,0,0,1
33264,1,0,0,0,0,0,0,0,1
33268,1,0,0,0,0,0,0,0,1
33272,1,0,0,0,0,0,0,0,1
33276,1,0,0,0,0,0,0,0,1
33280,1,0,0,0,0,0,0,0,1
33284,1,0,0,0,0,0,0,0,1
33288,1,0,0,0,0,0,0,0,1
33292,1,0,0,0,0,0,0,0,1
33296,1,0,0,0,0,0,0,0,1
33300,1,0,0,0,0,0,0,0,1
33304,1,0,0,0,0,0,0,0,1
33308,1,0,0,0,0,0,0,0,1
33312,1,0,0,0,0,0,0,0,1
33316,1,0,0,0,0,0,0,0,1
33320,1,0,0,0,0,0,0,0,1
33324,1,0,0,0,0,0,0,0,1
33328,1,0,0,0,0,0,0,0,1
33332,1,0,0,0,0,0,0,0,1
33336,1,0,0,0,0,0,0,0,1
33340,1,0,0,0,0,0,0,0,1
33344,1,0,0,0,0,0,0,0,1
33348,1,0,0,0,0,0,0,0,1
33352,1,0,0,0,0,0,0,0,1
33356,1,0,0,0,0,0,0,0,1
33360,1,0,0,0,0,0,0,0,1
33364,1,0,0,0,0,0,0,0,1
33368,1,0,0,0,0,0,0,0,1
33372,1,0,0,0,0,0,0,0,1
33376,1,0,0,0,0,0,0,0,1
33380,1,0,0,0,0,0,0,0,1
33384,1,0,0,0,0,0,0,0,1
33388,1,0,0,0,0,0,0,0,1
33392,1,0,0,0,0,0,0,0,1
33396,1,0,0,0,0,0,0,0,1
33400,1,0,0,0,0,0,0,0,1
33404,1,0,0,0,0,0,0,0,1
33408,1,0,0,0,0,0,0,0,1
33412,1,0,0,0,0,0,0,0,1
33416,1,0,0,0,0,0,0,0,1
33420,1,0,0,0,0,0,0,0,1
33424,1,0,0,0,0,0,0,0,1
33428,1,0,0,0,0,0,0,0,1
33432,1,0,0,0,0,0,0,0,1
33436,1,0,0,0,0,0,0,0,1
33440,1,0,0,0,0,0,0,0,1
33444,1,0,0,0,0,0,0,0,1
33448,1,0,0,0,0,0,0,0,1
33452,1,0,0,0,0,0,0,0,1
33456,1,0,0,0,0,0,0,0,1
33460,1,0,0,0,0,0,0,0,1
33464,1,0,0,0,0,0,0,0,1
33468,1,0,0,0,0,0,0,0,1
33472,1,0,0,0,0,0,0,0,1
33476,1,0,0,0,0,0,0,0,1
33480,1,0,0,0,0,0,0,0,1
33484,1,0,0,0,0,0,0,0,1
33488,1,0,0,0,0,0,0,0,1
33492,1,0,0,0,0,0,0,0,1
33496,1,0,0,0,0,0,0,0,1
33500,1,0,0,0,0,0,0,0,1
33504,1,0,0,0,0,0,0,0,1
33508,1,0,0,0,0,0,0,0,1
33512,1,0,0,0,0,0,0,0,1
33516,1,0,0,0,0,0,0,0,1
33520,1,0,0,0,0,0,0,0,1
33524,1,0,0,0,0,0,0,0,1
33528,1,0,0,0,0,0,0,0,1
33532,1,0,0,0,0,0,0,0,1
33536,1,0,0,0,0,0,0,0,1
33540,1,0,0,0,0,0,0,0,1
33544,1,0,0,0,0,0,0,0,1
33548,1,0,0,0,0,0,0,0,1
33552,1,0,0,0,0,0,0,0,1
33556,1,0,0,0,0,0,0,0,1
33560,1,0,0,0,0,0,0,0,1
33564,1,0,0,0,0,0,0,0,1
33568,1,0,0,0,0,0,0,0,1
33572,1,0,0,0,0,0,0,0,1
33576,1,0,0,0,0,0,0,0,1
33580,1,0,0,0,0,0,0,0,1
33584,1,0,0,0,0,0,0,0,1
33588,1,0,0,0,0,0,0,0,1
33592,1,0,0,0,0,0,0,0,1
33596,1,0,0,0,0,0,0,0,1
33600,1,0,0,0,0,0,0,0,1
33604,1,0,0,0,0,0,0,0,1
33608,1,0,0,0,0,0,0,0,1
33612,1,0,0,0,0,0,0,0,1
33616,1,0,0,0,0,0,0,0,1
33620,1,0,0,0,0,0,0,0,1
33624,1,0,0,0,0,0,0,0,1
33628,1,0,0,0,0,0,0,0,1
33632,1,0,0,0,0,0,0,0,1
33636,1,0,0,0,0,0,0,0,1
33640,1,0,0,0,0,0,0,0,1
33644,1,0,0,0,0,0,0,0,1
33648,1,0,0,0,0,0,0,0,1
33652,1,0,0,0,0,0,0,0,1
33656,1,0,0,0,0,0,0,0,1
33660,1,0,0,0,0,0,0,0,1
33664,1,0,0,0,0,0,0,0,1
33668,1,0,0,0,0,0,0,0,1
33672,1,0,0,0,0,0,0,0,1
33676,1,0,0,0,0,0,0,0,1
33680,1,0,0,0,0,0,0,0,1
33684,1,0,0,0,0,0,0,0,1
33688,1,0,0,0,0,0,0,0,1
33692,1,0,0,0,0,0,0,0,1
33696,1,0,0,0,0,0,0,0,1
33700,1,0,0,0,0,0,0,0,1
33704,1,0,0,0,0,0,0,0,1
33708,1,0,0,0,0,0,0,0,1
33712,1,0,0,0,0,0,0,0,1
33716,1,0,0,0,0,0,0,0,1
33720,1,0,0,0,0,0,0,0,1
33724,1,0,0,0,0,0,0,0,1
33728,1,0,0,0,0,0,0,0,1
33732,1,0,0,0,0,0,0,0,1
33736,1,0,0,0,0,0,0,0,1
33740,1,0,0,0,0,0,0,0,1
33744,1,0,0,0,0,0,0,0,1
33748,1,0,0,0,0,0,0,0,1
33752,1,0,0,0,0,0,0,0,1
33756,1,0,0,0,0,0,0,0,1
33760,1,0,0,0,0,0,0,0,1
33764,1,0,0,0,0,0,0,0,1
33768,1,0,0,0,0,0,0,0,1
33772,1,0,0,0,0,0,0,0,1
33776,1,0,0,0,0,0,0,0,1
33780,1,0,0,0,0,0,0,0,1
33784,1,0,0,0,0,0,0,0,1
33788,1,0,0,0,0,0,0,0,1
33792,1,0,0,0,0,0,0,0,1
33796,1,0,0,0,0,0,0,0,1
33800,1,0,0,0,0,0,0,0,1
33804,1,0,0,0,0,0,0,0,1
33808,1,0,0,0,0,0,0,0,1
33812,1,0,0,0,0,0,0,0,1
33816,1,0,0,0,0,0,0,0,1
33820,1,0,0,0,0,0,0,0,1
33824,1,0,0,0,0,0,0,0,1
33828,1,0,0,0,0,0,0,0,1
33832,1,0,0,0,0,0,0,0,1
33836,1,0,0,0,0,0,0,0,1
33840,1,0,0,0,0,0,0,0,1
33844,1,0,0,0,0,0,0,0,1
33848,1,0,0,0,0,0,0,0,1
33852,1,0,0,0,0,0,0,0,1
33856,1,0,0,0,0,0,0,0,1
33860,1,0,0,0,0,0,0,0,1
33864,1,0,0,0,0,0,0,0,1
33868,1,0,0,0,0,0,0,0,1
33872,1,0,0,0,0,0,0,0,1
33876,1,0,0,0,0,0,0,0,1
33880,1,0,0,0,0,0,0,0,1
33884,1,0,0,0,0,0,0,0,1
33888,1,0,0,0,0,0,0,0,1
33892,1,0,0,0,0,0,0,0,1
33896,1,0,0,0,0,0,0,0,1
33900,1,0,0,0,0,0,0,0,1
33904,1,0,0,0,0,0,0,0,1
33908,1,0,0,0,0,0,0,0,1
33912,1,0,0,0,0,0,0,0,1
33916,1,0,0,0,0,0,0,0,1
33920,1,0,0,0,0,0,0,0,1
33924,1,0,0,0,0,0,0,0,1
33928,1,0,0,0,0,0,0,0,1
33932,1,0,0,0,0,0,0,0,1
33936,1,0,0,0,0,0,0,0,1
33940,1,0,0,0,0,0,0,0,1
33944,1,0,0,0,0,0,0,0,1
33948,1,0,0,0,0,0,0,0,1
33952,1,0,0,0,0,0,0,0,1
33956,1,0,0,0,0,0,0,0,1
33960,1,0,0,0,0,0,0,0,1
33964,1,0,0,0,0,0,0,0,1
33968,1,0,0,0,0,0,0,0,1
33972,1,0,0,0,0,0,0,0,1
33976,1,0,0,0,0,0,0,0,1
33980,1,0,0,0,0,0,0,0,1
33984,1,0,0,0,0,0,0,0,1
33988,1,0,0,0,0,0,0,0,1
33992,1,0,0,0,0,0,0,0,1
33996,1,0,0,0,0,0,0,0,1
34000,1,0,0,0,0,0,0,0,1
34004,1,0,0,0,0,0,0,0,1
34008,1,0,0,0,0,0,0,0,1
34012,1,0,0,0,0,0,0,0,1
34016,1,0,0,0,0,0,0,0,1
34020,1,0,0,0,0,0,0,0,1
34024,1,0,0,0,0,0,0,0,1
34028,1,0,0,0,0,0,0,0,1
34032,1,0,0,0,0,0,0,0,1
34036,1,0,0,0,0,0,0,0,1
34040,1,0,0,0,0,0,0,0,1
34044,1,0,0,0,0,0,0,0,1
34048,1,0,0,0,0,0,0,0,1
34052,1,0,0,0,0,0,0,0,1
34056,1,0,0,0,0,0,0,0,1
34060,1,0,0,0,0,0,0,0,1
34064,1,0,0,0,0,0,0,0,1
34068,1,0,0,0,0,0,0,0,1
34072,1,0,0,0,0,0,0,0,1
34076,1,0,0,0,0,0,0,0,1
34080,1,0,0,0,0,0,0,0,1
34084,1,0,0,0,0,0,0,0,1
34088,1,0,0,0,0,0,0,0,1
34092,1,0,0,0,0,0,0,0,1
34096,1,0,0,0,0,0,0,0,1
34100,1,0,0,0,0,0,0,0,1
34104,1,0,0,0,0,0,0,0,1
34108,1,0,0,0,0,0,0,0,1
34112,1,0,0,0,0,0,0,0,1
34116,1,0,0,0,0,0,0,0,1
34120,1,0,0,0,0,0,0,0,1
34124,1,0,0,0,0,0,0,0,1
34128,1,0,0,0,0,0,0,0,1
34132,1,0,0,0,0,0,0,0,1
34136,1,0,0,0,0,0,0,0,1
34140,1,0,0,0,0,0,0,0,1
34144,1,0,0,0,0,0,0,0,1
34148,1,0,0,0,0,0,0,0,1
34152,1,0,0,0,0,0,0,0,1
34156,1,0,0,0,0,0,0,0,1
34160,1,0,0,0,0,0,0,0,1
34164,1,0,0,0,0,0,0,0,1
34168,1,0,0,0,0,0,0,0,1
34172,1,0,0,0,0,0,0,0,1
34176,1,0,0,0,0,0,0,0,1
34180,1,0,0,0,0,0,0,0,1
34184,1,0,0,0,0,0,0,0,1
34188,1,0,0,0,0,0,0,0,1
34192,1,0,0,0,0,0,0,0,1
34196,1,0,0,0,0,0,0,0,1
34200,1,0,0,0,0,0,0,0,1
34204,1,0,0,0,0,0,0,0,1
34208,1,0,0,0,0,0,0,0,1
34212,1,0,0,0,0,0,0,0,1
34216,1,0,0,0,0,0,0,0,1
34220,1,0,0,0,0,0,0,0,1
34224,1,0,0,0,0,0,0,0,1
34228,1,0,0,0,0,0,0,0,1
34232,1,0,0,0,0,0,0,0,1
34236,1,0,0,0,0,0,0,0,1
34240,1,0,0,0,0,0,0,0,1
34244,1,0,0,0,0,0,0,0,1
34248,1,0,0,0,0,0,0,0,1
34252,1,0,0,0,0,0,0,0,1
34256,1,0,0,0,0,0,0,0,1
34260,1,0,0,0,0,0,0,0,1
34264,1,0,0,0,0,0,0,0,1
34268,1,0,0,0,0,0,0,0,1
34272,1,0,0,0,0,0,0,0,1
34276,1,0,0,0,0,0,0,0,1
34280,1,0,0,0,0,0,0,0,1
34284,1,0,0,0,0,0,0,0,1
34288,1,0,0,0,0,0,0,0,1
34292,1,0,0,0,0,0,0,0,1
34296,1,0,0,0,0,0,0,0,1
34300,1,0,0,0,0,0,0,0,1
34304,1,0,0,0,0,0,0,0,1
34308,1,0,0,0,0,0,0,0,1
34312,1,0,0,0,0,0,0,0,1
34316,1,0,0,0,0,0,0,0,1
34320,1,0,0,0,0,0,0,0,1
34324,1,0,0,0,0,0,0,0,1
34328,1,0,0,0,0,0,0,0,1
34332,1,0,0,0,0,0,0,0,1
34336,1,0,0,0,0,0,0,0,1
34340,1,0,0,0,0,0,0,0,1
34344,1,0,0,0,0,0,0,0,1
34348,1,0,0,0,0,0,0,0,1
34352,1,0,0,0,0,0,0,0,1
34356,1,0,0,0,0,0,0,0,1
34360,1,0,0,0,0,0,0,0,1
34364,1,0,0,0,0,0,0,0,1
34368,1,0,0,0,0,0,0,0,1
34372,1,0,0,0,0,0,0,0,1
34376,1,0,0,0,0,0,0,0,1
34380,1,0,0,0,0,0,0,0,1
34384,1,0,0,0,0,0,0,0,1
34388,1,0,0,0,0,0,0,0,1
34392,1,0,0,0,0,0,0,0,1
34396,1,0,0,0,0,0,0,0,1
34400,1,0,0,0,0,0,0,0,1
34404,1,0,0,0,0,0,0,0,1
34408,1,0,0,0,0,0,0,0,1
34412,1,0,0,0,0,0,0,0,1
34416,1,0,0,0,0,0,0,0,1
34420,1,0,0,0,0,0,0,0,1
34424,1,0,0,0,0,0,0,0,1
34428,1,0,0,0,0,0,0,0,1
34432,1,0,0,0,0,0,0,0,1
34436,1,0,0,0,0,0,0,0,1
34440,1,0,0,0,0,0,0,0,1
34444,1,0,0,0,0,0,0,0,1
34448,1,0,0,0,0,0,0,0,1
34452,1,0,0,0,0,0,0,0,1
34456,1,0,0,0,0,0,0,0,1
34460,1,0,0,0,0,0,0,0,1
34464,1,0,0,0,0,0,0,0,1
34468,1,0,0,0,0,0,0,0,1
34472,1,0,0,0,0,0,0,0,1
34476,1,0,0,0,0,0,0,0,1
34480,1,0,0,0,0,0,0,0,1
34484,1,0,0,0,0,0,0,0,1
34488,1,0,0,0,0,0,0,0,1
34492,1,0,0,0,0,0,0,0,1
34496,1,0,0,0,0,0,0,0,1
34500,1,0,0,0,0,0,0,0,1
34504,1,0,0,0,0,0,0,0,1
34508,1,0,0,0,0,0,0,0,1
34512,1,0,0,0,0,0,0,0,1
34516,1,0,0,0,0,0,0,0,1
34520,1,0,0,0,0,0,0,0,1
34524,1,0,0,0,0,0,0,0,1
34528,1,0,0,0,0,0,0,0,1
34532,1,0,0,0,0,0,0,0,1
34536,1,0,0,0,0,0,0,0,1
34540,1,0,0,0,0,0,0,0,1
34544,1,0,0,0,0,0,0,0,1
34548,1,0,0,0,0,0,0,0,1
34552,1,0,0,0,0,0,0,0,1
34556,1,0,0,0,0,0,0,0,1
34560,1,0,0,0,0,0,0,0,1
34564,1,0,0,0,0,0,0,0,1
34568,1,0,0,0,0,0,0,0,1
34572,1,0,0,0,0,0,0,0,1
34576,1,0,0,0,0,0,0,0,1
34580,1,0,0,0,0,0,0,0,1
34584,1,0,0,0,0,0,0,0,1
34588,1,0,0,0,0,0,0,0,1
34592,1,0,0,0,0,0,0,0,1
34596,1,0,0,0,0,0,0,0,1
34600,1,0,0,0,0,0,0,0,1
34604,1,0,0,0,0,0,0,0,1
34608,1,0,0,0,0,0,0,0,1
34612,1,0,0,0,0,0,0,0,1
34616,1,0,0,0,0,0,0,0,1
34620,1,0,0,0,0,0,0,0,1
34624,1,0,0,0,0,0,0,0,1
34628,1,0,0,0,0,0,0,0,1
34632,1,0,0,0,0,0,0,0,1
34636,1,0,0,0,0,0,0,0,1
34640,1,0,0,0,0,0,0,0,1
34644,1,0,0,0,0,0,0,0,1
34648,1,0,0,0,0,0,0,0,1
34652,1,0,0,0,0,0,0,0,1
34656,1,0,0,0,0,0,0,0,1
34660,1,0,0,0,0,0,0,0,1
34664,1,0,0,0,0,0,0,0,1
34668,1,0,0,0,0,0,0,0,1
34672,1,0,0,0,0,0,0,0,1
34676,1,0,0,0,0,0,0,0,1
34680,1,0,0,0,0,0,0,0,1
34684,1,0,0,0,0,0,0,0,1
34688,1,0,0,0,0,0,0,0,1
34692,1,0,0,0,0,0,0,0,1
34696,1,0,0,0,0,0,0,0,1
34700,1,0,0,0,0,0,0,0,1
34704,1,0,0,0,0,0,0,0,1
34708,1,0,0,0,0,0,0,0,1
34712,1,0,0,0,0,0,0,0,1
34716,1,0,0,0,0,0,0,0,1
34720,1,0,0,0,0,0,0,0,1
34724,1,0,0,0,0,0,0,0,1
34728,1,0,0,0,0,0,0,0,1
34732,1,0,0,0,0,0,0,0,1
34736,1,0,0,0,0,0,0,0,1
34740,1,0,0,0,0,0,0,0,1
34744,1,0,0,0,0,0,0,0,1
34748,1,0,0,0,0,0,0,0,1
34752,1,0,0,0,0,0,0,0,1
34756,1,0,0,0,0,0,0,0,1
34760,1,0,0,0,0,0,0,0,1
34764,1,0,0,0,0,0,0,0,1
34768,1,0,0,0,0,0,0,0,1
34772,1,0,0,0,0,0,0,0,1
34776,1,0,0,0,0,0,0,0,1
34780,1,0,0,0,0,0,0,0,1
34784,1,0,0,0,0,0,0,0,1
34788,1,0,0,0,0,0,0,0,1
34792,1,0,0,0,0,0,0,0,1
34796,1,0,0,0,0,0,0,0,1
34800,1,0,0,0,0,0,0,0,1
34804,1,0,0,0,0,0,0,0,1
34808,1,0,0,0,0,0,0,0,1
34812,1,0,0,0,0,0,0,0,1
34816,1,0,0,0,0,0,0,0,1
34820,1,0,0,0,0,0,0,0,1
34824,1,0,0,0,0,0,0,0,1
34828,1,0,0,0,0,0,0,0,1
34832,1,0,0,0,0,0,0,0,1
34836,1,0,0,0,0,0,0,0,1
34840,1,0,0,0,0,0,0,0,1
34844,1,0,0,0,0,0,0,0,1
34848,1,0,0,0,0,0,0,0,1
34852,1,0,0,0,0,0,0,0,1
34856,1,0,0,0,0,0,0,0,1
34860,1,0,0,0,0,0,0,0,1
34864,1,0,0,0,0,0,0,0,1
34868,1,0,0,0,0,0,0,0,1
34872,1,0,0,0,0,0,0,0,1
34876,1,0,0,0,0,0,0,0,1
34880,1,0,0,0,0,0,0,0,1
34884,1,0,0,0,0,0,0,0,1
34888,1,0,0,0,0,0,0,0,1
34892,1,0,0,0,0,0,0,0,1
34896,1,0,0,0,0,0,0,0,1
34900,1,0,0,0,0,0,0,0,1
34904,1,0,0,0,0,0,0,0,1
34908,1,0,0,0,0,0,0,0,1
34912,1,0,0,0,0,0,0,0,1
34916,1,0,0,0,0,0,0,0,1
34920,1,0,0,0,0,0,0,0,1
34924,1,0,0,0,0,0,0,0,1
34928,1,0,0,0,0,0,0,0,1
34932,1,0,0,0,0,0,0,0,1
34936,1,0,0,0,0,0,0,0,1
34940,1,0,0,0,0,0,0,0,1
34944,1,0,0,0,0,0,0,0,1
34948,1,0,0,0,0,0,0,0,1
34952,1,0,0,0,0,0,0,0,1
34956,1,0,0,0,0,0,0,0,1
34960,1,0,0,0,0,0,0,0,1
34964,1,0,0,0,0,0,0,0,1
34968,1,0,0,0,0,0,0,0,1
34972,1,0,0,0,0,0,0,0,1
34976,1,0,0,0,0,0,0,0,1
34980,1,0,0,0,0,0,0,0,1
34984,1,0,0,0,0,0,0,0,1
34988,1,0,0,0,0,0,0,0,1
34992,1,0,0,0,0,0,0,0,1
34996,1,0,0,0,0,0,0,0,1
35000,1,0,0,0,0,0,0,0,1
35004,1,0,0,0,0,0,0,0,1
35008,1,0,0,0,0,0,0,0,1
35012,1,0,0,0,0,0,0,0,1
35016,1,0,0,0,0,0,0,0,1
35020,1,0,0,0,0,0,0,0,1
35024,1,0,0,0,0,0,0,0,1
35028,1,0,0,0,0,0,0,0,1
35032,1,0,0,0,0,0,0,0,1
35036,1,0,0,0,0,0,0,0,1
35040,1,0,0,0,0,0,0,0,1
35044,1,0,0,0,0,0,0,0,1
35048,1,0,0,0,0,0,0,0,1
35052,1,0,0,0,0,0,0,0,1
35056,1,0,0,0,0,0,0,0,1
35060,1,0,0,0,0,0,0,0,1
35064,1,0,0,0,0,0,0,0,1
35068,1,0,0,0,0,0,0,0,1
35072,1,0,0,0,0,0,0,0,1
35076,1,0,0,0,0,0,0,0,1
35080,1,0,0,0,0,0,0,0,1
35084,1,0,0,0,0,0,0,0,1
35088,1,0,0,0,0,0,0,0,1
35092,1,0,0,0,0,0,0,0,1
35096,1,0,0,0,0,0,0,0,1
35100,1,0,0,0,0,0,0,0,1
